id	name	host_id	host_name	neighbourhood_group	neighbourhood	latitude	longitude	room_type	price	minimum_nights	number_of_reviews	last_review	reviews_per_month	calculated_host_listings_count	availability_365
4943742	Beautiful full-service UWS studio 	3834614	Jilly	Manhattan	Upper West Side	40.79432	-73.97637	Private room	175	10	0			1	0
4946624	Stylish Apartment in post-war walk-up Building	25494876	Vivienne	Manhattan	Lower East Side	40.71959	-73.9919	Entire home/apt	149	2	14	09/09/2018	0.28	1	0
31907710	"One bedroom Apt in Manhattan, East Village"	9736997	Esteban	Manhattan	East Village	40.72845	-73.98158	Entire home/apt	113	1	20	20/06/2019	3.85	1	96
31905531	Cozy Studio Near Central Park	179136567	Ro	Manhattan	East Harlem	40.79423	-73.94741	Entire home/apt	185	1	0			1	0
4948928	HUGE 1 BED@TIMES SQUARE@BRAND NEW!!	914838	Lior	Manhattan	Hell's Kitchen	40.76537	-73.99438	Entire home/apt	80	20	5	17/01/2017	0.15	7	346
31904156	Fantastic Private Bedroom. Great Views & Location.	239168415	Christine	Manhattan	Financial District	40.70493	-74.0102	Private room	119	3	4	10/05/2019	1.15	1	26
4950357	"Quiet Room, Near Columbia University & Subway"	8253604	James & Shaun	Manhattan	Harlem	40.81561	-73.95264	Private room	89	1	203	28/06/2019	3.89	2	162
4950807	Amazing Central Park view	25517905	Andreias	Manhattan	Upper West Side	40.79751	-73.96168	Private room	123	3	176	21/06/2019	3.39	3	253
4951402	Best Location on the UWS!!	10795846	Sasha	Manhattan	Upper West Side	40.78936	-73.97502	Private room	78	2	171	14/01/2018	3.43	2	0
31898581	THE BEST STASH SPOT	181346298	Tyqua	Manhattan	Lower East Side	40.71923	-73.97972	Private room	75	1	3	30/06/2019	2.81	1	364
31897516	Hamilton Suite. 4Queen. 2rms. priv bath. kitchen	238750007	Hamilton	Manhattan	Harlem	40.82292	-73.94802	Entire home/apt	199	2	0			3	0
31894855	Best Upper West Side Two Bedroom Apartment	320428	David	Manhattan	Upper West Side	40.79095	-73.97291	Entire home/apt	142	7	5	08/06/2019	1.17	1	214
4956896	"Modern, Bright, One Bedroom"	8951256	Solomon	Manhattan	Lower East Side	40.71316	-73.9916	Entire home/apt	180	3	38	07/06/2019	0.81	1	36
31888319	Gorgeous big room with Hudson river view	22188	Laura	Manhattan	Upper West Side	40.78085	-73.98664	Private room	130	2	0			2	154
4958223	Beautiful Central Park View	25517905	Andreias	Manhattan	Upper West Side	40.7962	-73.96156	Private room	99	1	277	23/06/2019	5.44	3	294
4961949	Huge Bright 1BR+Office in Downtown Manhattan NYC!	1649951	Sameer	Manhattan	Lower East Side	40.72091	-73.98475	Entire home/apt	300	3	57	23/06/2019	1.12	1	168
4963215	East Village Floor Thru plus Garden	7245581	Michael	Manhattan	East Village	40.72251	-73.97677	Entire home/apt	87	100	5	02/01/2019	0.1	19	7
31885791	Room in East Harlem	8754633	Aleksei	Manhattan	East Harlem	40.79865	-73.93638	Private room	65	2	8	30/06/2019	2.79	1	8
31884652	Heart of Time Square w/ Spectacular View  3BR 2BA	235774051	Satoh	Manhattan	Theater District	40.75917	-73.98246	Entire home/apt	519	2	10	26/06/2019	1.86	1	165
4965152	Stylish and cozy SOHO loft bedroom	14854832	Alix	Manhattan	SoHo	40.72101	-74.00189	Private room	130	1	9	16/12/2016	0.17	1	0
31883774	"♥Private-Keyed Room #1 - Desk, closet, Queen-bed♥"	237336458	Thomas	Manhattan	Chelsea	40.73894	-73.9952	Private room	99	10	1	17/02/2019	0.21	4	31
4967004	Funky Union Square Apartment	2007148	Chris	Manhattan	Gramercy	40.73721	-73.98887	Entire home/apt	156	3	4	03/01/2017	0.08	1	0
31883514	"♥Private-Keyed Room #2 - Desk, closet, Queen-bed♥"	237336458	Thomas	Manhattan	Chelsea	40.73697	-73.99563	Private room	99	12	3	11/02/2019	0.6	4	19
4967114	Beautiful One Bedroom Apartment	25605887	Cindy	Manhattan	Hell's Kitchen	40.7666	-73.98475	Entire home/apt	450	1	0			1	0
31881815	Quiet Bedroom in Gorgeous Upper East Side Loft	29394295	Samara	Manhattan	East Harlem	40.7882	-73.9405	Private room	80	3	0			1	0
31879273	Renovated Studio in the heart of Manhattan	105344359	Michelle	Manhattan	Midtown	40.75408	-73.96831	Entire home/apt	120	2	4	31/03/2019	0.77	1	0
31879035	Bright Bedroom in Upper West Side 107	238321374	Eyal	Manhattan	Upper West Side	40.79839	-73.96126	Private room	60	30	0			32	317
31878924	Dreamy Private Bedroom Upper West Side 107	238321374	Eyal	Manhattan	Upper West Side	40.79896	-73.95995	Private room	60	30	0			32	317
4970846	GREAT ROOM IN  HELL'SKITCHEN!!	9271872	Anthony	Manhattan	Hell's Kitchen	40.76543	-73.99154	Private room	100	4	117	28/06/2019	2.44	2	162
4973452	Canal Street bedroom 	693815	Jimmy	Manhattan	Chinatown	40.71652	-73.99801	Private room	75	1	0			1	0
4973520	Sunny Room near Central Park	12342828	Marco	Manhattan	East Harlem	40.79399	-73.94255	Private room	84	4	99	28/06/2019	2.06	2	11
31878663	Stylish Bedroom in Upper West Side 107	238321374	Eyal	Manhattan	Upper West Side	40.79852	-73.96091	Private room	60	30	0			32	317
4976848	a cozy room in manhattan!	519554	Umut&Deniz	Manhattan	Lower East Side	40.71904	-73.98962	Private room	69	2	80	24/06/2019	1.49	5	331
31877977	Stunning Private Bedroom in UWS 107	238321374	Eyal	Manhattan	Upper West Side	40.79881	-73.9596	Private room	60	30	0			32	329
4977744	Lower East Side Gem	10350245	Brian	Manhattan	Lower East Side	40.72076	-73.98925	Entire home/apt	200	1	1	18/01/2015	0.02	1	0
31877856	Vibrant Private Bedroom in UWS 107	238321374	Eyal	Manhattan	Upper West Side	40.80008	-73.95926	Private room	60	30	1	16/06/2019	1	32	365
31877755	Modern Private Bedroom in Upper West Side 107	238321374	Eyal	Manhattan	Upper West Side	40.79823	-73.96064	Private room	60	30	1	25/06/2019	1	32	341
4978241	CHARMING GARDEN APT IN TOWNHOUSE	271527	Richard	Manhattan	Harlem	40.81007	-73.94007	Entire home/apt	170	3	52	24/06/2019	1	2	316
4978607	Cute and Cozy UWS Studio	2316247	Lam	Manhattan	Upper West Side	40.78124	-73.98475	Entire home/apt	150	7	10	08/10/2016	0.18	1	68
31877537	Pastel Dream Bedroom in Upper West Side 107	238321374	Eyal	Manhattan	Upper West Side	40.80044	-73.95953	Private room	60	30	0			32	317
31877100	Stylish Private Bedroom in Upper West Side 107	238321374	Eyal	Manhattan	Upper West Side	40.79891	-73.96116	Private room	60	30	1	03/06/2019	0.83	32	325
4983264	Comfortable room steps from Central Park	25688822	Lucie	Manhattan	Harlem	40.79967	-73.95444	Private room	95	3	70	30/06/2019	1.38	1	117
31877020	Calming Private BR in Upper West Side 107	238321374	Eyal	Manhattan	Upper West Side	40.79959	-73.95924	Private room	60	30	1	16/06/2019	1	32	346
31876724	Vibrant Bedroom in Upper West Side 107	238321374	Eyal	Manhattan	Upper West Side	40.79887	-73.95968	Private room	60	30	1	21/06/2019	1	32	342
31876645	Artistic Private BR in Upper West Side 107	238321374	Eyal	Manhattan	Upper West Side	40.79971	-73.96075	Private room	60	30	0			32	364
4987238	Chic Downtown 1 Bedroom	17985595	Lora	Manhattan	Greenwich Village	40.73189	-73.9947	Entire home/apt	375	14	26	18/12/2018	0.59	1	147
4987355	Great Spacious Appartment	23929877	Ely	Manhattan	East Harlem	40.7912	-73.94318	Entire home/apt	120	5	23	18/06/2019	1.25	1	151
31876398	Airy Private Bedroom in Upper West Side 107	238321374	Eyal	Manhattan	Upper West Side	40.79821	-73.9609	Private room	60	30	0			32	356
31876014	Modern Bedroom in the Upper West Side 107	238321374	Eyal	Manhattan	Upper West Side	40.7988	-73.96096	Private room	60	30	0			32	342
4988556	Sun-Filled Room near Central Park	12342828	Marco	Manhattan	East Harlem	40.79492	-73.94087	Private room	84	4	79	29/06/2019	2.06	2	8
4988687	Chelsea Oasis 1 Bedroom Brownstone	25720293	Lena	Manhattan	Chelsea	40.74481	-74.00148	Entire home/apt	549	4	17	20/12/2017	0.33	3	6
31875827	Artsy Private Bedroom in Upper West Side 107	238321374	Eyal	Manhattan	Upper West Side	40.80014	-73.96132	Private room	60	30	0			32	347
31875688	East Village Loft	238779678	Dustin	Manhattan	East Village	40.72631	-73.98876	Private room	73	30	1	30/04/2019	0.43	9	332
31875616	Cozy Private Bedroom in Upper West Side 107	238321374	Eyal	Manhattan	Upper West Side	40.79966	-73.96059	Private room	60	30	1	09/06/2019	1	32	333
31874576	Chic Private Bedroom in Upper West Side 107	238321374	Eyal	Manhattan	Upper West Side	40.79884	-73.95983	Private room	60	30	2	16/06/2019	1.46	32	337
4994058	MyModernCrib w/ Empire State Views 	25747773	Ellen!	Manhattan	Kips Bay	40.74045	-73.98175	Private room	140	5	2	21/05/2016	0.05	1	0
4994264	1 Bdrm in Luxury High Rise	41398078	Jimmy	Manhattan	Financial District	40.7076	-74.01367	Private room	125	3	0			1	0
4994266	Midtown Launching Pad	24620881	Jack	Manhattan	Midtown	40.75765	-73.96466	Entire home/apt	135	1	168	21/06/2019	3.21	1	287
4995083	East Village Studio	25748492	David	Manhattan	East Village	40.72954	-73.98337	Entire home/apt	120	1	8	30/05/2016	0.18	1	0
31873616	New Renovated Studio~Prime Upper East~W/D	162280872	Izi	Manhattan	Upper East Side	40.77598	-73.94904	Entire home/apt	140	30	1	19/04/2019	0.37	13	276
31871475	"Smart Midtown 1BR w/Private Roofdeck, near C.Park by Blueground"	107434423	Blueground	Manhattan	Midtown	40.76175	-73.97592	Entire home/apt	267	30	0			232	188
31866909	Private Gramercy studio btwn downtown & midtown!	169318289	Marla	Manhattan	Gramercy	40.73572	-73.98017	Entire home/apt	90	1	11	23/06/2019	2.31	1	89
4998025	Perfect apt in UES	25773982	Yas	Manhattan	Upper East Side	40.77569	-73.95721	Entire home/apt	150	1	9	13/05/2019	0.24	2	364
31863369	"Eh  it's an apartment,  control yourself"	209940785	Stephen	Manhattan	Harlem	40.82337	-73.95127	Shared room	100	1	1	14/02/2019	0.21	1	90
4998294	"Enjoy Central Park,"	25773982	Yas	Manhattan	Upper East Side	40.77595	-73.95573	Private room	100	3	28	22/05/2019	0.55	2	364
31861939	Cozy Heart of Gold Near Times Square Central Park!	155691688	Bonnie	Manhattan	Hell's Kitchen	40.76655	-73.9891	Entire home/apt	225	1	19	06/07/2019	5.64	1	50
31861671	Hamilton Loft. 2Queen. priv bath. full kitchen	238750007	Hamilton	Manhattan	Harlem	40.82163	-73.94757	Entire home/apt	145	4	17	01/07/2019	3.09	3	265
31859735	Simple Reliable & Convenient 1Bdrm Upper East Side	68717996	David	Manhattan	Upper East Side	40.78136	-73.94709	Private room	87	4	11	05/07/2019	2.02	1	46
5006113	LUXURY MID-CENTURY MODERN LOFT SOHO	6095946	Fiona	Manhattan	SoHo	40.72177	-74.00356	Entire home/apt	760	14	1	19/08/2017	0.04	1	292
31858749	"Quiet, comfortable & bright apt in East Village"	2582224	Daniel	Manhattan	East Village	40.72749	-73.98674	Entire home/apt	150	5	1	30/04/2019	0.43	1	249
31857472	Hamilton Studio. 2Queen. priv bath. kitchenette	238750007	Hamilton	Manhattan	Harlem	40.82335	-73.94939	Entire home/apt	145	4	20	02/07/2019	3.66	3	310
5010368	Upper East Side Gem!	25840204	Daniel	Manhattan	Upper East Side	40.77546	-73.95165	Entire home/apt	150	3	75	27/04/2019	1.44	1	234
5010729	Quaint One Bed Apartment on UES	7847292	Tom	Manhattan	Upper East Side	40.77537	-73.95029	Entire home/apt	169	4	147	23/06/2019	2.76	1	310
5011693	Harlem Studio w/ view!!	8834234	Jeremy	Manhattan	Harlem	40.81419	-73.95033	Entire home/apt	85	2	25	09/06/2019	0.52	1	58
5013302	Best location & Amazing view / Apt in Tribeca	10207681	Sol	Manhattan	Tribeca	40.71732	-74.00981	Entire home/apt	350	3	13	16/05/2019	0.36	1	69
31857171	New York Apartment in a Beautiful Neighborhood	7700456	Seema	Manhattan	Washington Heights	40.85548	-73.93741	Entire home/apt	89	7	0			1	1
31856243	Luxury Highrise with Golf Simulator/Sauana Mry Hil	238748653	Sam	Manhattan	Murray Hill	40.74661	-73.97195	Private room	90	7	5	15/05/2019	1.06	1	8
5015281	Gramercy Park View Pied A Terre	25870353	Amie	Manhattan	Gramercy	40.73661	-73.98706	Entire home/apt	1000	7	0			1	365
31852940	Private Room in LES	15402077	Brijette	Manhattan	East Village	40.72043	-73.97923	Private room	84	2	0			1	0
31852788	Tribeca Bedroom/Bathroom in Fabulous Penthouse	49725053	Steve	Manhattan	Tribeca	40.72154	-74.00664	Private room	149	1	6	05/06/2019	1.7	1	336
31852479	Cozy and warm private room	120974332	Jessi	Manhattan	East Harlem	40.79568	-73.93368	Private room	50	2	6	18/06/2019	1.1	2	5
31850283	Cozy room with nice view.(20mn to Times Square).	94049573	Anthony	Manhattan	East Harlem	40.81339	-73.93617	Private room	75	1	16	01/07/2019	4.8	1	199
31835917	Chic and cozy	26317294	Denise	Manhattan	Upper West Side	40.77796	-73.98213	Private room	95	275	0			1	365
31835498	Large Private Bedroom with a High-rise View in NYC	22100836	Hana	Manhattan	Flatiron District	40.73943	-73.98532	Private room	65	1	14	02/06/2019	2.98	3	0
31835260	Downtown Modern 2 bedroom with Views!	22100836	Hana	Manhattan	Gramercy	40.73782	-73.98547	Entire home/apt	218	1	6	12/05/2019	1.49	3	0
5028264	Charming Studio Apartment	25881276	Jordana	Manhattan	Upper West Side	40.7921	-73.97918	Entire home/apt	125	21	45	27/05/2019	0.86	2	176
31832966	Garden apartment in the heart of Gramercy	236148005	Linus	Manhattan	Flatiron District	40.74158	-73.98593	Entire home/apt	200	2	8	01/07/2019	1.95	1	34
5028653	Sun drenched art filled apartment	5244243	Mie	Manhattan	Financial District	40.71068	-74.00713	Entire home/apt	290	5	0			1	0
5029202	"Spacious 2 Bedroom, 2 Bath, 5th Avenue Entire Apt"	14362471	Andy And TJ	Manhattan	East Harlem	40.79641	-73.94847	Entire home/apt	229	30	6	14/02/2019	0.12	1	61
31832851	Amazing Townhouse Prewar Duplex @ Lex Ave&79th St!	235559424	Shmuel Z	Manhattan	Upper East Side	40.77567	-73.95961	Entire home/apt	495	2	15	24/06/2019	3.31	1	156
31830652	NEW YORK CITY Manhattan Penthouse Central Park	8849869	Tatiana & Tyson	Manhattan	Upper West Side	40.79118	-73.97091	Entire home/apt	110	30	1	19/05/2019	0.59	1	3
31828585	"Large Private Room in Modern, Rustic 2BR Apartment"	61278632	Owen	Manhattan	Harlem	40.82049	-73.95268	Private room	50	3	3	01/07/2019	0.74	1	7
31822089	Artist’s apartment in Harlem!	552627	Brandy	Manhattan	Harlem	40.82458	-73.93883	Private room	39	2	0			2	315
31818771	Wonderful private room near Two Bridges II	39528519	Max	Manhattan	Lower East Side	40.70961	-73.98679	Private room	73	15	0			28	185
5031539	GORGEOUS 1BR IN MIDTOWN 1/15-1/19	25974544	Patrick	Manhattan	Hell's Kitchen	40.76263	-73.9887	Entire home/apt	350	1	0			1	0
5033691	*GALAXY* Spectacular 2 Bedroom - Spacious & Light!	25237492	Juliana	Manhattan	Upper West Side	40.78147	-73.98315	Entire home/apt	250	30	13	15/06/2019	0.25	34	304
5034136	CHARMING TOWNHOUSE NEAR RSD PARK - STUDIO APT	25237492	Juliana	Manhattan	Upper West Side	40.78215	-73.98349	Entire home/apt	105	30	15	19/04/2019	0.31	34	285
31818320	Private room in center of Manhattan I	39528519	Max	Manhattan	Lower East Side	40.70988	-73.98686	Private room	73	15	0			28	185
31815508	Private room with a great location in Manhattan	124028462	Sergii	Manhattan	Harlem	40.80492	-73.95817	Private room	59	30	2	13/05/2019	0.5	3	333
5037654	East River view	26005018	Pia	Manhattan	Roosevelt Island	40.76193	-73.94942	Private room	65	3	43	28/05/2019	0.81	1	35
5037892	Stay in Harlem 1 - 3 months!	6228539	Michelle	Manhattan	Harlem	40.80535	-73.95407	Private room	75	30	1	03/05/2019	0.45	2	330
31814773	Amazing Private room near Central Park	124028462	Sergii	Manhattan	Harlem	40.80515	-73.95651	Private room	59	30	1	17/03/2019	0.26	3	332
31809360	#NycArtBNB Luxury West Village 1 Bedroom	25169596	Jessica	Manhattan	West Village	40.73304	-74.00059	Entire home/apt	250	1	21	30/06/2019	4.34	2	271
5040218	LUX Blg-Prime Area! Lg PRIVATE RM & BATH w/VIEWS!	26019828	Sonia	Manhattan	Hell's Kitchen	40.76159	-73.99824	Private room	69	2	22	20/03/2019	0.64	2	7
5040653	"Spacious Room at Broome St, LES"	19195540	Dor	Manhattan	Chinatown	40.71723	-73.99164	Private room	150	4	36	04/06/2019	0.71	3	294
31805784	Beautiful & Cozy - SoHo Studio	35486274	Evan	Manhattan	SoHo	40.72451	-74.00385	Entire home/apt	132	2	3	06/05/2019	0.73	1	0
5040951	Charming 1BR near Union Square	26024433	Sal	Manhattan	Gramercy	40.73272	-73.9852	Entire home/apt	125	3	21	02/06/2019	0.4	1	7
5041891	Historic Upper West Side Townhouse	26031034	David	Manhattan	Upper West Side	40.79693	-73.96348	Entire home/apt	795	4	22	20/06/2019	0.42	1	249
31803533	Beautiful Luxury Studio w/Exceptional Water View	147351617	Cem	Manhattan	Battery Park City	40.71085	-74.01801	Entire home/apt	200	2	17	30/06/2019	3.05	1	79
5046190	Cozy Room available in UES Apt	22776830	Ella	Manhattan	Upper East Side	40.77209	-73.95083	Private room	80	1	0			1	0
31802796	Cozy apartment in the heart of NYC	30077950	Lea	Manhattan	East Village	40.73201	-73.98768	Entire home/apt	250	2	0			1	0
5046894	"Cozy Space in Harlem, Manhattan"	6454648	Laksen & Nikki	Manhattan	Harlem	40.81549	-73.95278	Shared room	80	1	29	12/06/2019	0.62	1	357
5048535	Great Gramercy Share Apt	905563	Courtney	Manhattan	Gramercy	40.73718	-73.98373	Private room	75	5	0			1	0
5049823	NYC New Years Penthouse suite	22927481	Howard	Manhattan	Midtown	40.7655	-73.98018	Private room	500	3	1	11/11/2015	0.02	3	0
5050156	Wake Up In The City That Never Sleeps	193488	Jane	Manhattan	East Village	40.73273	-73.98969	Private room	135	1	14	26/05/2019	0.28	2	332
5050369	East Village Ageloff Towers	23465153	Darrin	Manhattan	East Village	40.72536	-73.9856	Entire home/apt	250	1	0			1	0
5050664	"Simple, sweet in NOLITA-NYC"	93292	Alexa	Manhattan	Chinatown	40.71848	-73.99549	Private room	80	3	153	25/06/2019	2.9	1	238
31802641	High Vibe Upper West	19755137	Beth	Manhattan	Upper West Side	40.77809	-73.97962	Entire home/apt	185	7	0			1	55
31802275	Coral Harlem Studio	8895249	Kenya	Manhattan	Harlem	40.82297	-73.93948	Private room	54	2	12	26/06/2019	2.83	1	129
31801816	Sparkling Clean BR in Unbeatable Location 웃	238324936	Marcel	Manhattan	Hell's Kitchen	40.76463	-73.98772	Private room	150	1	3	07/03/2019	0.56	3	152
5052897	Beautiful Manhattan 1br apartment close to subway!	26079021	Michael	Manhattan	Upper East Side	40.76173	-73.96183	Entire home/apt	249	3	85	28/06/2019	1.59	1	158
5054072	*SPLENDID* Fantastic 2 BR Apt near many Hospitals	25237492	Juliana	Manhattan	Upper East Side	40.7606	-73.96028	Entire home/apt	155	30	17	02/02/2019	0.32	34	316
31801631	Queen Master BR 5min Walk from Major Attractions 웃	238324936	Marcel	Manhattan	Hell's Kitchen	40.76315	-73.98711	Private room	150	1	4	21/06/2019	0.75	3	149
31801234	MANHATTAN studio 10 minutes away from Central Park	238323020	Paul	Manhattan	Upper East Side	40.76672	-73.96111	Entire home/apt	129	1	23	21/06/2019	4.16	1	109
5056421	1 BR Apartment in UES - 5' walk to CentralPark	13220337	Brian	Manhattan	East Harlem	40.79213	-73.94974	Entire home/apt	150	3	27	24/05/2019	0.5	1	0
31799369	Private West Village Townhouse w/ Hot Tub	185049106	Natalia	Manhattan	West Village	40.73271	-74.00324	Entire home/apt	700	4	10	01/06/2019	2.56	1	127
31797655	Spacious studio - 5 Mins to Times Square	37412692	Kim	Manhattan	Midtown	40.76697	-73.98176	Entire home/apt	105	30	0			4	339
5060771	Large Room in Greenwich Village	26133955	William	Manhattan	West Village	40.73345	-74.00302	Private room	89	1	1	21/04/2016	0.03	1	365
5061165	Private Bedroom in Upper Manhattan	9018446	Javier	Manhattan	Washington Heights	40.83554	-73.93849	Private room	80	1	307	29/06/2019	5.66	1	54
5061178	near Columbia Hospital	26136707	Jorge	Manhattan	Washington Heights	40.8447	-73.93369	Private room	77	4	80	16/06/2019	1.57	1	66
31796259	Luxury Studio in Prime Area	89896526	Scott	Manhattan	Financial District	40.71081	-74.00846	Entire home/apt	115	30	1	05/03/2019	0.24	1	4
5065185	"Spaceful 1 BR apartment, sleeps 3"	10428997	Marta	Manhattan	Upper West Side	40.79463	-73.97061	Entire home/apt	165	4	72	24/06/2019	1.35	1	0
31795059	Loft on the Best Block of the Lower East Side	1533007	Sivan	Manhattan	Chinatown	40.71683	-73.99172	Entire home/apt	130	3	15	19/06/2019	3.04	1	15
31794109	Adorable Hudson Yards Studio w/ Gym + Doorman by Blueground	107434423	Blueground	Manhattan	Chelsea	40.75194	-73.99501	Entire home/apt	243	30	0			232	1
31787990	"Warm, quiet and spacious."	127583166	Maite	Manhattan	Washington Heights	40.83919	-73.94585	Private room	75	3	2	12/02/2019	0.41	2	0
5066813	Reduced$ EastVillage Entire 1BD APT	1445871	Gregory	Manhattan	East Village	40.73096	-73.98376	Entire home/apt	139	1	62	30/06/2019	1.15	1	240
31773898	PRIME SOHO: Lovely Room With Closet on Prince St	236445157	Anna	Manhattan	SoHo	40.7276	-74.00275	Private room	80	180	1	11/03/2019	0.25	3	342
31767505	Spacious Downtown Studio	56656728	Bret	Manhattan	Financial District	40.71115	-74.00834	Entire home/apt	209	3	12	19/06/2019	2.2	5	107
31760509	"Morningside Park, near Columbia U., private room"	219505617	Karen	Manhattan	Harlem	40.80351	-73.95822	Private room	85	1	18	25/06/2019	3.62	1	92
5067348	Million Dollar Listing :Times Square	6278351	Scott	Manhattan	Hell's Kitchen	40.75977	-73.98981	Entire home/apt	250	3	26	29/06/2019	0.51	1	96
5067417	Study in 1885 Gothic Brownstone.	8954264	Rod	Manhattan	Harlem	40.80858	-73.95132	Private room	177	10	25	08/06/2019	0.51	1	213
5068972	Modern 1br downtown Manhattan	23340108	Andrew	Manhattan	Financial District	40.71182	-74.00497	Entire home/apt	150	3	7	25/05/2016	0.13	1	0
31760436	Columbia & CentralPark Private room!	124028462	Sergii	Manhattan	Harlem	40.80384	-73.95765	Private room	55	30	1	01/03/2019	0.23	3	353
31759546	Cozy Upper West Side Apartment	160739637	Crystal	Manhattan	Upper West Side	40.80153	-73.9655	Entire home/apt	150	5	0			1	74
31758029	"Color and light, East Village"	2690800	Svetlana And Jimmy	Manhattan	East Village	40.7221	-73.98304	Entire home/apt	117	5	6	24/03/2019	1.22	1	0
5075659	Cozy New York Studio	192852	Dim	Manhattan	Upper East Side	40.77407	-73.95238	Entire home/apt	125	3	211	22/06/2019	3.95	1	230
5077231	Charming Bright Upper East Space	7021059	Katie	Manhattan	Upper East Side	40.77636	-73.95099	Entire home/apt	150	1	0			2	0
31748621	Modern NYC Apartment	19043103	Jai	Manhattan	Chelsea	40.75124	-73.99523	Entire home/apt	100	5	6	20/06/2019	1.1	1	8
31737653	Museum Bed and Breakfast: Apt 3R Garden View	49736436	George	Manhattan	Washington Heights	40.83583	-73.93847	Entire home/apt	120	3	2	24/06/2019	2	2	116
5081207	Charming Townhouse Near RSD Park!  2 Bedroom Apt	25237492	Juliana	Manhattan	Upper West Side	40.78305	-73.98398	Entire home/apt	165	30	16	15/06/2019	0.31	34	326
5082455	15 mins to Times Square + Sleeps 4	2908101	Mahesh	Manhattan	Harlem	40.82846	-73.94393	Entire home/apt	175	4	29	05/11/2018	0.55	1	7
31731555	Spacious Bedroom with King Bed in Light-Filled Apt	2278050	Jill Laurie	Manhattan	Upper West Side	40.80272	-73.96916	Private room	80	5	3	30/04/2019	0.65	1	188
5084095	Great 2 bedroom on The Upper East Side	1700398	Vered	Manhattan	Upper East Side	40.77421	-73.95361	Entire home/apt	250	4	0			1	0
5084887	Clean & Warm East Village Escape!	26265097	Nancy	Manhattan	East Village	40.7295	-73.98398	Entire home/apt	100	5	1	06/02/2015	0.02	1	0
5085803	Beautiful Studio in the Upper East (30 DAYS MIN)	23772724	Elem	Manhattan	Upper East Side	40.78151	-73.94775	Entire home/apt	99	30	12	27/04/2019	0.29	15	208
31730525	Spacious 2 beds apt in Hell’s Kitchen 5ppl	237921255	Maria	Manhattan	Hell's Kitchen	40.76246	-73.9953	Entire home/apt	325	1	33	03/07/2019	6.11	1	217
31729652	Sunny Studio located in the heart of Harlem	91390716	Kathiana Joy	Manhattan	Harlem	40.81207	-73.94335	Entire home/apt	80	2	3	25/02/2019	0.63	1	0
5093352	Room w/artwork & huge window on historic block!	19850240	Neal	Manhattan	Harlem	40.80954	-73.94227	Private room	83	7	18	03/03/2019	0.66	1	0
31726939	"Terrific Tribeca 1BR, Gym, Roof deck, Indoor pool by Blueground"	107434423	Blueground	Manhattan	Tribeca	40.71494	-74.00676	Entire home/apt	349	30	0			232	310
31722467	ENTIRE PLACE! near Columbia-sleeps up to 8 guests!	16480700	Eddie&Vlad	Manhattan	Harlem	40.81953	-73.95476	Entire home/apt	250	1	0			7	249
31719001	Nice place for three people.	3767367	Regina	Manhattan	Upper West Side	40.79397	-73.972	Private room	80	3	7	02/07/2019	2.47	3	334
31715879	Beautiful  Cozy  room in NYC  nearby Time square	222424429	Marta	Manhattan	Washington Heights	40.84562	-73.94031	Private room	54	3	17	27/06/2019	3.31	2	38
31715312	Manhattan Studio 4	204811322	J Danny	Manhattan	Midtown	40.74827	-73.98865	Entire home/apt	230	3	2	04/06/2019	0.51	2	29
31714036	Urban Design Sanctuary	9582338	Max	Manhattan	NoHo	40.72626	-73.99316	Entire home/apt	250	3	9	02/07/2019	2.7	1	112
5104668	Alcove Studio 1 blk from Times Sq	24915685	Naveen	Manhattan	Hell's Kitchen	40.75928	-73.99036	Entire home/apt	180	1	0			1	0
31713303	Beautiful and Spacious West Village Apartment	223075114	Reggie	Manhattan	West Village	40.73386	-74.00038	Entire home/apt	215	2	2	02/06/2019	1.03	1	5
31707011	West Village Gem	237804845	Veronica	Manhattan	West Village	40.73409	-74.00464	Entire home/apt	299	1	13	01/07/2019	3.22	1	61
31705298	Cozy and Quiet City Escape	3072696	Amy	Manhattan	Harlem	40.81369	-73.94996	Private room	100	1	6	11/05/2019	1.58	1	125
5105805	Best Location in Midtown Manhattan	8329975	Gore	Manhattan	Hell's Kitchen	40.76645	-73.98539	Entire home/apt	150	4	15	29/06/2019	0.41	1	5
31704075	Cozy Manhattan Room	153793156	Erika	Manhattan	Morningside Heights	40.81633	-73.96069	Private room	50	2	15	20/06/2019	3.6	1	2
5106214	Historic West Village Charmer	22984995	Erin	Manhattan	West Village	40.73822	-74.00606	Entire home/apt	275	2	11	18/07/2018	0.21	1	0
31695085	Upper Upper East Side Vistas (15 min to LGA)	13419129	Mikala	Manhattan	East Harlem	40.79966	-73.9417	Entire home/apt	97	1	16	05/07/2019	3.38	1	11
31691927	"One Room, In The Heights"	13743148	Michelle	Manhattan	Washington Heights	40.8429	-73.93858	Private room	65	1	0			1	310
5110541	Upper East Side Beautiful Studio	1965783	Cranford	Manhattan	Upper East Side	40.76996	-73.95875	Entire home/apt	245	1	3	24/05/2015	0.06	1	0
31690969	Stay in the ❤️of Manhattan!	14892784	Melanie	Manhattan	Midtown	40.75979	-73.96463	Private room	100	1	20	16/06/2019	4.29	1	7
31684570	Designer Apartment in Cool Two Bridges	48911266	Tess	Manhattan	Chinatown	40.71382	-73.99609	Entire home/apt	175	2	4	19/05/2019	0.85	2	18
